VaccinationDate,age_group,first_dose,second_dose,third_dose,fourth_dose
2021-08-13,20-29,291,224,0,0
2021-08-13,40-49,197,123,358,0
2021-08-13,80-89,34,25,3933,0
2021-08-13,0-19,2701,1055,0,0
2021-08-13,30-39,270,191,84,0
2021-08-14,20-29,195,119,0,0
2021-08-14,40-49,128,68,372,0
2021-08-14,70-79,48,35,5232,0
2021-08-14,50-59,118,172,27013,0
2021-08-14,30-39,150,66,103,0
2021-08-14,90+,<15,<15,491,0
2021-08-14,80-89,19,<15,2240,0
2021-08-14,60-69,67,62,8992,0
2021-08-14,0-19,1502,290,0,0
2021-08-15,80-89,71,85,6568,0
2021-08-15,90+,<15,20,1383,0
2021-08-15,70-79,124,165,13522,0
2021-08-15,50-59,323,474,50208,0
2021-08-15,40-49,423,244,2983,0
2021-08-15,0-19,4715,2451,0,0
2021-08-15,30-39,568,357,1523,0
2021-08-15,20-29,655,436,0,0
2021-08-15,60-69,270,273,21617,0
2021-08-16,0-19,4244,2481,0,0
2021-08-16,20-29,736,444,0,0
2021-08-16,40-49,485,286,3279,0
2021-08-16,60-69,245,296,18553,0
2021-08-16,50-59,412,604,46258,0
2021-08-16,90+,15,15,1305,0
2021-08-16,70-79,176,157,11979,0
2021-08-16,80-89,69,51,5963,0
2021-08-16,30-39,578,353,1993,0
2021-08-17,60-69,261,292,17098,0
2021-08-17,0-19,4666,2736,0,0
2021-08-17,50-59,414,521,42960,0
2021-08-17,20-29,714,542,0,0
2021-08-17,40-49,536,308,4484,0
2021-08-17,70-79,178,170,10288,0
2021-08-17,80-89,85,92,4884,0
2021-08-17,90+,22,20,1122,0
2021-08-17,30-39,686,417,2319,0
2021-08-18,40-49,533,304,3637,0
2021-08-18,60-69,277,274,14371,0
2021-08-18,90+,17,<15,981,0
2021-08-18,30-39,727,399,2042,0
2021-08-18,20-29,798,472,0,0
2021-08-18,70-79,134,144,8567,0
2021-08-18,80-89,71,53,4160,0
2021-08-18,0-19,5601,2438,0,0
2021-08-18,50-59,473,470,35321,0
2021-08-19,70-79,161,162,7286,0
2021-08-19,90+,27,20,774,0
2021-08-19,40-49,645,384,4217,0
2021-08-19,60-69,315,304,13762,0
2021-08-19,80-89,82,69,3526,0
2021-08-19,30-39,795,404,2235,0
2021-08-19,20-29,884,541,0,0
2021-08-19,0-19,6661,2789,0,0
2021-08-19,50-59,496,508,33967,0
2021-08-20,50-59,252,340,21100,0
2021-08-20,20-29,363,283,0,0
2021-08-20,90+,<15,<15,295,0
2021-08-20,0-19,3221,1406,0,0
2021-08-20,40-49,299,303,26291,0
2021-08-20,60-69,125,115,6711,0
2021-08-20,80-89,30,16,1420,0
2021-08-20,70-79,70,59,2976,0
2021-08-20,30-39,355,249,1300,0
2021-08-21,50-59,126,171,11966,0
2021-08-21,30-39,178,126,1459,0
2021-08-21,80-89,<15,<15,667,0
2021-08-21,0-19,2626,723,0,0
2021-08-21,40-49,217,225,31568,0
2021-08-21,20-29,243,169,0,0
2021-08-21,90+,<15,<15,137,0
2021-08-21,60-69,48,87,3123,0
2021-08-21,70-79,28,32,1446,0
2021-08-22,50-59,476,396,25932,0
2021-08-22,80-89,87,54,2712,0
2021-08-22,90+,23,15,575,0
2021-08-22,0-19,6382,2693,0,0
2021-08-22,60-69,291,225,10548,0
2021-08-22,30-39,757,337,5852,0
2021-08-22,70-79,146,129,5952,0
2021-08-22,40-49,741,565,51387,0
2021-08-22,20-29,929,370,0,0
2021-08-23,30-39,888,348,8897,0
2021-08-23,60-69,270,231,8989,0
2021-08-23,80-89,71,59,2442,0
2021-08-23,70-79,150,134,5024,0
2021-08-23,50-59,515,396,21362,0
2021-08-23,20-29,965,393,0,0
2021-08-23,0-19,7207,2281,0,0
2021-08-23,40-49,827,548,43682,0
2021-08-23,90+,28,<15,566,0
2021-08-24,50-59,519,419,19213,0
2021-08-24,60-69,296,248,8042,0
2021-08-24,70-79,159,128,4626,0
2021-08-24,30-39,976,377,18761,0
2021-08-24,90+,17,<15,541,0
2021-08-24,20-29,1042,493,0,0
2021-08-24,0-19,7842,2368,0,0
2021-08-24,40-49,817,560,40625,0
2021-08-24,80-89,72,68,2095,0
2021-08-25,0-19,5781,2239,0,0
2021-08-25,80-89,59,44,1713,0
2021-08-25,90+,18,<15,462,0
2021-08-25,30-39,1030,484,35227,0
2021-08-25,20-29,1044,414,0,0
2021-08-25,70-79,147,132,3631,0
2021-08-25,40-49,815,478,32476,0
2021-08-25,60-69,257,250,6495,0
2021-08-25,50-59,478,393,14924,0
2021-08-26,40-49,810,517,34468,0
2021-08-26,30-39,1095,507,34367,0
2021-08-26,90+,<15,<15,297,0
2021-08-26,60-69,218,226,6443,0
2021-08-26,80-89,55,40,1452,0
2021-08-26,0-19,6173,2761,0,0
2021-08-26,50-59,461,407,16237,0
2021-08-26,20-29,1137,434,0,0
2021-08-26,70-79,144,119,3041,0
2021-08-27,20-29,381,191,0,0
2021-08-27,70-79,43,40,1210,0
2021-08-27,90+,<15,<15,101,0
2021-08-27,50-59,177,194,8820,0
2021-08-27,40-49,335,267,20848,0
2021-08-27,0-19,2859,1661,0,0
2021-08-27,60-69,97,94,3026,0
2021-08-27,80-89,19,19,513,0
2021-08-27,30-39,397,276,19969,0
2021-08-28,90+,<15,0,63,0
2021-08-28,20-29,252,152,0,0
2021-08-28,40-49,245,184,11736,0
2021-08-28,0-19,2746,710,0,0
2021-08-28,50-59,111,142,4903,0
2021-08-28,60-69,55,63,1658,0
2021-08-28,80-89,<15,<15,290,0
2021-08-28,30-39,251,180,13044,0
2021-08-28,70-79,23,30,724,0
2021-08-29,80-89,56,50,1157,0
2021-08-29,90+,17,<15,261,0
2021-08-29,70-79,114,144,2575,0
2021-08-29,0-19,6586,3531,1546,0
2021-08-29,50-59,452,334,10486,0
2021-08-29,60-69,233,214,4836,0
2021-08-29,40-49,763,530,22245,0
2021-08-29,20-29,1180,544,9242,0
2021-08-29,30-39,938,553,27086,0
2021-08-30,20-29,1594,844,35490,0
2021-08-30,70-79,128,137,2493,0
2021-08-30,0-19,7426,4014,9430,0
2021-08-30,30-39,1362,676,28977,0
2021-08-30,40-49,940,608,22302,0
2021-08-30,60-69,259,235,4832,0
2021-08-30,80-89,56,44,1218,0
2021-08-30,90+,<15,<15,318,0
2021-08-30,50-59,568,409,10831,0
2021-08-31,30-39,1271,609,26274,0
2021-08-31,60-69,223,258,4669,0
2021-08-31,70-79,144,166,2381,0
2021-08-31,50-59,434,413,10090,0
2021-08-31,40-49,867,546,20328,0
2021-08-31,20-29,1466,946,39654,0
2021-08-31,80-89,43,59,1183,0
2021-08-31,90+,<15,<15,269,0
2021-08-31,0-19,7632,3468,9902,0
2021-09-01,0-19,4482,2881,12363,0
2021-09-01,30-39,1157,651,23770,0
2021-09-01,80-89,48,58,889,0
2021-09-01,20-29,1808,1087,44145,0
2021-09-01,40-49,755,505,17129,0
2021-09-01,50-59,455,338,7991,0
2021-09-01,90+,<15,<15,248,0
2021-09-01,70-79,122,159,1960,0
2021-09-01,60-69,226,280,3843,0
2021-09-02,60-69,223,254,3874,0
2021-09-02,30-39,1177,608,25283,0
2021-09-02,70-79,120,134,1814,0
2021-09-02,50-59,470,392,9150,0
2021-09-02,40-49,751,542,19957,0
2021-09-02,80-89,64,59,799,0
2021-09-02,90+,22,<15,224,0
2021-09-02,0-19,4131,4019,12246,0
2021-09-02,20-29,1842,1116,38060,0
2021-09-03,20-29,533,510,16716,0
2021-09-03,40-49,317,311,12121,0
2021-09-03,80-89,<15,17,310,0
2021-09-03,30-39,438,346,15789,0
2021-09-03,50-59,150,236,5137,0
2021-09-03,60-69,71,102,1958,0
2021-09-03,70-79,37,64,834,0
2021-09-03,0-19,2170,2492,5911,0
2021-09-03,90+,<15,<15,64,0
2021-09-04,60-69,42,74,985,0
2021-09-04,20-29,255,232,8535,0
2021-09-04,90+,<15,<15,47,0
2021-09-04,80-89,<15,<15,188,0
2021-09-04,40-49,188,160,5761,0
2021-09-04,50-59,95,144,2715,0
2021-09-04,30-39,243,196,7489,0
2021-09-04,70-79,19,21,424,0
2021-09-04,0-19,1835,1157,3777,0
2021-09-05,90+,<15,<15,156,0
2021-09-05,70-79,124,104,1430,0
2021-09-05,50-59,361,282,5136,0
2021-09-05,0-19,3550,4080,9623,0
2021-09-05,20-29,1278,880,28776,0
2021-09-05,40-49,595,383,10154,0
2021-09-05,80-89,46,38,615,0
2021-09-05,60-69,198,203,2525,0
2021-09-05,30-39,857,457,14836,0
2021-09-06,40-49,269,171,3906,0
2021-09-06,60-69,69,74,811,0
2021-09-06,80-89,17,22,145,0
2021-09-06,20-29,442,332,7329,0
2021-09-06,0-19,1513,1670,2963,0
2021-09-06,70-79,38,44,372,0
2021-09-06,30-39,335,218,5147,0
2021-09-06,90+,<15,<15,28,0
2021-09-06,50-59,136,119,2060,0
2021-09-07,80-89,<15,<15,39,0
2021-09-07,70-79,<15,<15,142,0
2021-09-07,30-39,121,91,1340,0
2021-09-07,0-19,762,474,436,0
2021-09-07,60-69,15,26,285,0
2021-09-07,90+,0,0,<15,0
2021-09-07,20-29,164,119,1402,0
2021-09-07,50-59,47,37,621,0
2021-09-07,40-49,61,78,1101,0
2021-09-08,30-39,116,88,1619,0
2021-09-08,20-29,206,162,1763,0
2021-09-08,80-89,<15,<15,61,0
2021-09-08,70-79,<15,16,145,0
2021-09-08,50-59,51,45,732,0
2021-09-08,90+,0,0,<15,0
2021-09-08,60-69,26,26,343,0
2021-09-08,0-19,859,730,620,0
2021-09-08,40-49,98,75,1319,0
2021-09-09,90+,15,19,172,0
2021-09-09,0-19,3663,8437,7586,0
2021-09-09,50-59,356,566,7061,0
2021-09-09,70-79,109,256,1692,0
2021-09-09,20-29,1252,1060,21972,0
2021-09-09,30-39,855,939,17489,0
2021-09-09,80-89,52,92,667,0
2021-09-09,40-49,614,762,13783,0
2021-09-09,60-69,188,388,3337,0
2021-09-10,40-49,285,343,7710,0
2021-09-10,0-19,1819,3337,3488,0
2021-09-10,90+,<15,<15,51,0
2021-09-10,60-69,71,138,1566,0
2021-09-10,80-89,32,26,271,0
2021-09-10,50-59,132,216,3722,0
2021-09-10,20-29,449,420,10196,0
2021-09-10,30-39,394,417,10212,0
2021-09-10,70-79,45,64,676,0
2021-09-11,60-69,38,49,606,0
2021-09-11,40-49,123,163,3084,0
2021-09-11,0-19,1438,1757,1544,0
2021-09-11,70-79,19,41,266,0
2021-09-11,20-29,216,191,3906,0
2021-09-11,30-39,195,169,3688,0
2021-09-11,80-89,<15,<15,109,0
2021-09-11,90+,0,<15,21,0
2021-09-11,50-59,74,95,1568,0
2021-09-12,90+,<15,<15,180,0
2021-09-12,40-49,511,488,8653,0
2021-09-12,60-69,162,271,2602,0
2021-09-12,80-89,44,79,678,0
2021-09-12,30-39,778,647,11871,0
2021-09-12,70-79,83,175,1402,0
2021-09-12,0-19,3079,5578,5882,0
2021-09-12,20-29,1178,960,18118,0
2021-09-12,50-59,279,360,4689,0
2021-09-13,90+,18,19,187,0
2021-09-13,20-29,1076,883,15650,0
2021-09-13,70-79,101,205,1153,0
2021-09-13,40-49,546,522,8147,0
2021-09-13,60-69,166,328,2202,0
2021-09-13,50-59,317,407,4170,0
2021-09-13,0-19,2652,5067,5124,0
2021-09-13,30-39,737,699,10654,0
2021-09-13,80-89,38,73,594,0
2021-09-14,70-79,65,156,1174,0
2021-09-14,60-69,130,280,2271,0
2021-09-14,80-89,37,72,513,0
2021-09-14,40-49,469,516,9063,0
2021-09-14,90+,<15,15,161,0
2021-09-14,50-59,246,373,5189,0
2021-09-14,30-39,602,650,11156,0
2021-09-14,20-29,806,691,14606,0
2021-09-14,0-19,2592,4626,4662,0
2021-09-15,40-49,166,213,3752,0
2021-09-15,80-89,<15,17,131,0
2021-09-15,50-59,94,153,2156,0
2021-09-15,0-19,867,1621,1126,0
2021-09-15,60-69,50,110,878,0
2021-09-15,20-29,272,279,4194,0
2021-09-15,90+,<15,<15,21,0
2021-09-15,70-79,16,37,329,0
2021-09-15,30-39,255,248,4076,0
2021-09-16,30-39,44,43,379,0
2021-09-16,80-89,<15,<15,<15,0
2021-09-16,70-79,<15,<15,33,0
2021-09-16,40-49,34,39,360,0
2021-09-16,0-19,164,331,114,0
2021-09-16,20-29,64,67,489,0
2021-09-16,60-69,<15,<15,83,0
2021-09-16,90+,0,0,<15,0
2021-09-16,50-59,16,21,259,0
2021-09-17,90+,0,<15,46,0
2021-09-17,30-39,484,596,11479,0
2021-09-17,20-29,596,589,11196,0
2021-09-17,80-89,17,52,245,0
2021-09-17,70-79,31,119,762,0
2021-09-17,40-49,405,471,8922,0
2021-09-17,0-19,1844,4566,4012,0
2021-09-17,60-69,101,230,1769,0
2021-09-17,50-59,195,349,4426,0
2021-09-18,0-19,1476,2038,1155,0
2021-09-18,60-69,28,76,629,0
2021-09-18,40-49,177,192,2797,0
2021-09-18,30-39,235,222,3226,0
2021-09-18,70-79,<15,50,270,0
2021-09-18,80-89,<15,16,103,0
2021-09-18,90+,<15,<15,23,0
2021-09-18,20-29,233,213,3104,0
2021-09-18,50-59,84,114,1463,0
2021-09-19,70-79,83,224,1366,0
2021-09-19,20-29,1253,1053,13622,0
2021-09-19,60-69,176,397,2437,0
2021-09-19,90+,<15,21,143,0
2021-09-19,50-59,360,459,4276,0
2021-09-19,30-39,850,847,9794,0
2021-09-19,0-19,2609,6891,4581,0
2021-09-19,80-89,41,101,593,0
2021-09-19,40-49,589,702,7457,0
2021-09-20,40-49,312,296,3014,0
2021-09-20,30-39,376,401,3965,0
2021-09-20,60-69,56,144,986,0
2021-09-20,90+,<15,<15,40,0
2021-09-20,50-59,181,243,1792,0
2021-09-20,70-79,40,75,500,0
2021-09-20,20-29,488,455,4615,0
2021-09-20,0-19,1763,2970,1522,0
2021-09-20,80-89,15,19,240,0
2021-09-21,90+,<15,<15,<15,0
2021-09-21,40-49,82,100,662,0
2021-09-21,80-89,<15,<15,48,0
2021-09-21,30-39,125,115,869,0
2021-09-21,0-19,831,1542,286,0
2021-09-21,70-79,<15,<15,106,0
2021-09-21,50-59,49,56,396,0
2021-09-21,60-69,22,31,182,0
2021-09-21,20-29,191,165,883,0
2021-09-22,40-49,424,553,4605,0
2021-09-22,60-69,133,300,1704,0
2021-09-22,70-79,77,191,939,0
2021-09-22,20-29,782,807,6432,0
2021-09-22,30-39,549,694,5941,0
2021-09-22,80-89,33,62,452,0
2021-09-22,50-59,263,385,2815,0
2021-09-22,90+,<15,17,121,0
2021-09-22,0-19,1987,4209,2004,0
2021-09-23,70-79,60,144,969,0
2021-09-23,30-39,643,641,6821,0
2021-09-23,90+,<15,16,123,0
2021-09-23,40-49,478,528,5466,0
2021-09-23,80-89,28,74,416,0
2021-09-23,50-59,312,391,3394,0
2021-09-23,20-29,812,727,6710,0
2021-09-23,0-19,1907,3136,1983,0
2021-09-23,60-69,139,220,1902,0
2021-09-24,80-89,<15,20,174,0
2021-09-24,70-79,31,63,511,0
2021-09-24,30-39,422,427,7296,0
2021-09-24,90+,<15,<15,49,0
2021-09-24,0-19,1564,2432,2063,0
2021-09-24,60-69,85,150,1340,0
2021-09-24,20-29,519,408,6795,0
2021-09-24,40-49,368,365,6085,0
2021-09-24,50-59,186,279,3369,0
2021-09-25,20-29,220,208,2650,0
2021-09-25,30-39,166,164,2592,0
2021-09-25,70-79,15,20,172,0
2021-09-25,50-59,86,111,1226,0
2021-09-25,0-19,1409,1499,917,0
2021-09-25,40-49,150,170,2283,0
2021-09-25,90+,0,0,<15,0
2021-09-25,80-89,<15,<15,61,0
2021-09-25,60-69,28,61,503,0
2021-09-26,50-59,390,426,4149,0
2021-09-26,80-89,41,54,422,0
2021-09-26,70-79,67,123,1025,0
2021-09-26,30-39,743,595,8875,0
2021-09-26,60-69,174,236,2118,0
2021-09-26,20-29,934,692,9245,0
2021-09-26,0-19,2681,3288,3036,0
2021-09-26,90+,<15,<15,123,0
2021-09-26,40-49,590,530,7219,0
2021-09-27,0-19,2145,2217,2780,0
2021-09-27,80-89,32,33,213,0
2021-09-27,30-39,669,512,7571,0
2021-09-27,50-59,333,342,3488,0
2021-09-27,90+,<15,<15,34,0
2021-09-27,70-79,57,110,672,0
2021-09-27,60-69,152,203,1553,0
2021-09-27,40-49,485,449,6000,0
2021-09-27,20-29,813,561,8098,0
2021-09-28,30-39,211,125,1532,0
2021-09-28,80-89,<15,<15,30,0
2021-09-28,0-19,727,641,545,0
2021-09-28,90+,0,<15,<15,0
2021-09-28,40-49,147,109,1207,0
2021-09-28,70-79,<15,22,105,0
2021-09-28,60-69,27,27,297,0
2021-09-28,50-59,94,58,761,0
2021-09-28,20-29,237,171,1725,0
2021-09-29,40-49,1193,927,11288,0
2021-09-29,80-89,46,65,647,0
2021-09-29,90+,<15,21,151,0
2021-09-29,60-69,300,507,3440,0
2021-09-29,30-39,1559,1017,14637,0
2021-09-29,70-79,103,243,1556,0
2021-09-29,0-19,3808,3653,5430,0
2021-09-29,20-29,1853,1206,16303,0
2021-09-29,50-59,766,675,6781,0
2021-09-30,60-69,399,489,4393,0
2021-09-30,40-49,1479,943,15785,0
2021-09-30,90+,<15,19,172,0
2021-09-30,70-79,107,242,1712,0
2021-09-30,0-19,3539,3618,6478,0
2021-09-30,30-39,2003,1084,20731,0
2021-09-30,50-59,931,730,9063,0
2021-09-30,80-89,60,92,695,0
2021-09-30,20-29,2457,1313,20589,0
2021-10-01,90+,<15,<15,43,0
2021-10-01,80-89,15,33,255,0
2021-10-01,70-79,47,83,700,0
2021-10-01,30-39,1018,511,13097,0
2021-10-01,50-59,411,326,5234,0
2021-10-01,0-19,1560,1686,3559,0
2021-10-01,40-49,841,447,9702,0
2021-10-01,60-69,191,174,2131,0
2021-10-01,20-29,1032,572,11748,0
2021-10-02,90+,<15,0,17,0
2021-10-02,60-69,99,68,908,0
2021-10-02,0-19,981,1036,1998,0
2021-10-02,50-59,227,141,2632,0
2021-10-02,20-29,593,314,5904,0
2021-10-02,40-49,422,246,4756,0
2021-10-02,80-89,<15,17,85,0
2021-10-02,30-39,510,252,5842,0
2021-10-02,70-79,22,27,264,0
2021-10-03,50-59,930,626,7781,0
2021-10-03,30-39,2075,909,16956,0
2021-10-03,90+,18,23,153,0
2021-10-03,40-49,1601,811,12743,0
2021-10-03,80-89,66,70,637,0
2021-10-03,60-69,450,374,3935,0
2021-10-03,0-19,3578,2984,6246,0
2021-10-03,20-29,2808,1252,20586,0
2021-10-03,70-79,167,203,1619,0
2021-10-04,0-19,2956,2720,4769,0
2021-10-04,20-29,2654,1178,15849,0
2021-10-04,70-79,119,181,1199,0
2021-10-04,30-39,1851,854,12353,0
2021-10-04,60-69,364,319,2686,0
2021-10-04,90+,20,28,177,0
2021-10-04,80-89,72,87,614,0
2021-10-04,50-59,890,572,5348,0
2021-10-04,40-49,1399,789,8840,0
2021-10-05,20-29,2029,883,12609,0
2021-10-05,50-59,672,416,4115,0
2021-10-05,0-19,2724,2326,3747,0
2021-10-05,70-79,125,148,964,0
2021-10-05,60-69,311,237,1907,0
2021-10-05,30-39,1459,641,9730,0
2021-10-05,80-89,57,59,500,0
2021-10-05,40-49,1061,550,6686,0
2021-10-05,90+,16,<15,149,0
2021-10-06,90+,18,<15,154,0
2021-10-06,80-89,58,45,428,0
2021-10-06,20-29,1933,778,10624,0
2021-10-06,0-19,2298,1679,3446,0
2021-10-06,40-49,941,458,5582,0
2021-10-06,60-69,264,200,1650,0
2021-10-06,50-59,548,339,3244,0
2021-10-06,30-39,1415,538,8093,0
2021-10-06,70-79,116,96,806,0
2021-10-07,70-79,76,94,707,0
2021-10-07,80-89,51,46,361,0
2021-10-07,50-59,537,331,3362,0
2021-10-07,60-69,243,194,1489,0
2021-10-07,20-29,1872,804,10641,0
2021-10-07,0-19,1947,1427,3476,0
2021-10-07,40-49,944,488,5747,0
2021-10-07,30-39,1233,583,8083,0
2021-10-07,90+,<15,<15,105,0
2021-10-08,20-29,818,399,5905,0
2021-10-08,70-79,18,40,300,0
2021-10-08,0-19,898,1275,1914,0
2021-10-08,50-59,212,173,1847,0
2021-10-08,40-49,447,276,3383,0
2021-10-08,30-39,590,333,4948,0
2021-10-08,90+,<15,<15,30,0
2021-10-08,60-69,91,86,736,0
2021-10-08,80-89,19,<15,125,0
2021-10-09,50-59,95,73,760,0
2021-10-09,70-79,15,<15,103,0
2021-10-09,40-49,166,103,1261,0
2021-10-09,80-89,<15,<15,36,0
2021-10-09,30-39,195,179,1610,0
2021-10-09,0-19,497,783,852,0
2021-10-09,60-69,32,29,293,0
2021-10-09,20-29,329,233,2495,0
2021-10-09,90+,0,<15,<15,0
2021-10-10,20-29,1202,624,7025,0
2021-10-10,80-89,22,47,286,0
2021-10-10,50-59,352,232,1912,0
2021-10-10,40-49,528,336,3264,0
2021-10-10,90+,<15,<15,78,0
2021-10-10,70-79,62,72,539,0
2021-10-10,30-39,837,456,5022,0
2021-10-10,60-69,169,125,1046,0
2021-10-10,0-19,1516,1832,2312,0
2021-10-11,20-29,1198,564,5527,0
2021-10-11,50-59,306,218,1581,0
2021-10-11,40-49,534,290,2625,0
2021-10-11,80-89,44,33,268,0
2021-10-11,70-79,77,85,440,0
2021-10-11,0-19,1226,1157,1809,0
2021-10-11,90+,<15,<15,109,0
2021-10-11,60-69,150,128,940,0
2021-10-11,30-39,751,434,3918,0
2021-10-12,60-69,127,117,767,0
2021-10-12,30-39,702,405,3510,0
2021-10-12,50-59,328,176,1379,0
2021-10-12,20-29,998,522,4818,0
2021-10-12,80-89,22,15,212,0
2021-10-12,0-19,1292,1390,1792,0
2021-10-12,70-79,54,59,423,0
2021-10-12,40-49,447,285,2336,0
2021-10-12,90+,<15,<15,68,0
2021-10-13,60-69,138,93,651,0
2021-10-13,50-59,262,136,1264,0
2021-10-13,20-29,996,446,4351,0
2021-10-13,80-89,31,26,204,0
2021-10-13,0-19,1048,1183,1586,0
2021-10-13,30-39,578,285,2996,0
2021-10-13,70-79,51,50,374,0
2021-10-13,40-49,378,201,1999,0
2021-10-13,90+,<15,<15,87,0
2021-10-14,90+,<15,<15,68,0
2021-10-14,20-29,1031,402,5170,0
2021-10-14,50-59,273,134,1618,0
2021-10-14,70-79,56,53,391,0
2021-10-14,0-19,1188,1408,1663,0
2021-10-14,60-69,125,97,780,0
2021-10-14,80-89,31,25,193,0
2021-10-14,30-39,714,314,3968,0
2021-10-14,40-49,446,211,2646,0
2021-10-15,90+,<15,<15,20,0
2021-10-15,30-39,314,196,2273,0
2021-10-15,50-59,102,85,817,0
2021-10-15,80-89,<15,18,66,0
2021-10-15,70-79,19,27,118,0
2021-10-15,40-49,206,160,1571,0
2021-10-15,20-29,450,233,2816,0
2021-10-15,60-69,49,51,370,0
2021-10-15,0-19,542,874,904,0
2021-10-16,50-59,54,51,379,0
2021-10-16,80-89,<15,<15,18,0
2021-10-16,60-69,21,<15,132,0
2021-10-16,70-79,<15,<15,63,0
2021-10-16,30-39,130,88,860,0
2021-10-16,40-49,72,69,718,0
2021-10-16,90+,0,0,<15,0
2021-10-16,20-29,209,145,1381,0
2021-10-16,0-19,236,546,457,0
2021-10-17,90+,<15,<15,57,0
2021-10-17,80-89,35,26,162,0
2021-10-17,40-49,364,238,2053,0
2021-10-17,30-39,523,310,3055,0
2021-10-17,60-69,128,102,580,0
2021-10-17,70-79,47,68,314,0
2021-10-17,20-29,891,409,4192,0
2021-10-17,50-59,205,139,1116,0
2021-10-17,0-19,910,1209,1228,0
2021-10-18,30-39,449,225,2268,0
2021-10-18,50-59,178,90,830,0
2021-10-18,60-69,90,64,464,0
2021-10-18,0-19,670,759,1130,0
2021-10-18,20-29,729,270,3431,0
2021-10-18,70-79,42,47,295,0
2021-10-18,80-89,21,18,156,0
2021-10-18,90+,<15,<15,57,0
2021-10-18,40-49,271,157,1383,0
2021-10-19,50-59,146,73,756,0
2021-10-19,60-69,86,45,501,0
2021-10-19,0-19,677,580,989,0
2021-10-19,30-39,424,148,2061,0
2021-10-19,20-29,722,240,3095,0
2021-10-19,80-89,22,15,158,0
2021-10-19,70-79,43,31,257,0
2021-10-19,90+,<15,<15,62,0
2021-10-19,40-49,253,113,1377,0
2021-10-20,50-59,174,89,922,0
2021-10-20,80-89,20,23,171,0
2021-10-20,60-69,74,66,491,0
2021-10-20,90+,<15,<15,86,0
2021-10-20,40-49,266,171,1394,0
2021-10-20,30-39,435,261,2249,0
2021-10-20,70-79,55,42,289,0
2021-10-20,0-19,704,1208,1224,0
2021-10-20,20-29,709,401,3201,0
2021-10-21,30-39,529,328,2836,0
2021-10-21,90+,<15,<15,58,0
2021-10-21,60-69,122,102,574,0
2021-10-21,80-89,33,28,167,0
2021-10-21,0-19,858,1633,1395,0
2021-10-21,40-49,366,202,1831,0
2021-10-21,50-59,234,156,1068,0
2021-10-21,20-29,833,544,3825,0
2021-10-21,70-79,42,64,336,0
2021-10-22,0-19,371,747,560,0
2021-10-22,60-69,42,39,245,0
2021-10-22,90+,0,<15,<15,0
2021-10-22,80-89,<15,<15,60,0
2021-10-22,70-79,25,17,96,0
2021-10-22,30-39,252,181,1613,0
2021-10-22,50-59,123,75,590,0
2021-10-22,20-29,301,191,1588,0
2021-10-22,40-49,152,138,1014,0
2021-10-23,30-39,79,66,547,0
2021-10-23,20-29,124,117,860,0
2021-10-23,80-89,<15,<15,<15,0
2021-10-23,40-49,54,43,399,0
2021-10-23,60-69,<15,18,85,0
2021-10-23,0-19,250,964,384,0
2021-10-23,70-79,<15,<15,25,0
2021-10-23,50-59,28,28,249,0
2021-10-24,20-29,650,384,2946,0
2021-10-24,70-79,52,31,308,0
2021-10-24,60-69,101,111,520,0
2021-10-24,90+,<15,<15,31,0
2021-10-24,0-19,816,1430,1138,0
2021-10-24,50-59,181,137,896,0
2021-10-24,30-39,408,302,2303,0
2021-10-24,80-89,25,33,161,0
2021-10-24,40-49,267,211,1518,0
2021-10-25,30-39,391,235,1899,0
2021-10-25,80-89,25,31,156,0
2021-10-25,70-79,48,58,245,0
2021-10-25,60-69,92,83,457,0
2021-10-25,50-59,169,122,755,0
2021-10-25,0-19,982,1597,1027,0
2021-10-25,40-49,255,181,1209,0
2021-10-25,20-29,659,396,2662,0
2021-10-25,90+,<15,<15,48,0
2021-10-26,60-69,86,73,451,0
2021-10-26,40-49,255,143,1263,0
2021-10-26,50-59,153,115,807,0
2021-10-26,80-89,19,23,162,0
2021-10-26,0-19,886,1065,950,0
2021-10-26,30-39,343,227,1962,0
2021-10-26,90+,<15,<15,48,0
2021-10-26,70-79,41,43,281,0
2021-10-26,20-29,580,319,2551,0
2021-10-27,50-59,169,156,731,0
2021-10-27,60-69,82,94,404,0
2021-10-27,30-39,345,302,1752,0
2021-10-27,90+,<15,25,68,0
2021-10-27,70-79,42,58,239,0
2021-10-27,0-19,780,1261,1009,0
2021-10-27,20-29,548,397,2358,0
2021-10-27,40-49,276,199,1170,0
2021-10-27,80-89,42,42,148,0
2021-10-28,70-79,35,45,241,0
2021-10-28,50-59,217,175,813,0
2021-10-28,80-89,19,35,109,0
2021-10-28,90+,<15,<15,49,0
2021-10-28,20-29,611,493,2553,0
2021-10-28,0-19,755,1227,947,0
2021-10-28,60-69,90,105,416,0
2021-10-28,40-49,339,255,1341,0
2021-10-28,30-39,421,387,2146,0
2021-10-29,20-29,224,190,1142,0
2021-10-29,70-79,<15,<15,70,0
2021-10-29,80-89,<15,<15,29,0
2021-10-29,30-39,158,157,1150,0
2021-10-29,90+,0,0,<15,0
2021-10-29,50-59,48,73,339,0
2021-10-29,60-69,27,35,193,0
2021-10-29,0-19,296,510,470,0
2021-10-29,40-49,114,126,680,0
2021-10-30,60-69,<15,<15,57,0
2021-10-30,70-79,<15,<15,20,0
